course_id,course_title,url,num_subscribers,Category,Site
382204,Aprenda a operar con éxito en bolsa: en 5 sencillos pasos,https://www.udemy.com/learn-how-to-successfully-trade-stocks-in-5-simple-steps/,2493,Business Finance,udemy
308696,Forex MetaTrader 4: Domina MT4 como un profesional,https://www.udemy.com/metatrader4/,2602,Business Finance,udemy
474928,Conceptos de negociación de opciones intermedias para acciones y opciones,https://www.udemy.com/intermediate-options-trading-concepts-for-stocks-and-options-traders/,2000,Business Finance,udemy
1148774,Trading de opciones 101: Conceptos básicos,https://www.udemy.com/options-trading-101-the-basics/,1514,Business Finance,udemy
959144,Descripción general de la aplicación de Cuentas Prácticas,https://www.udemy.com/practical-accounts-app-overview/,1361,Business Finance,udemy
1233350,Ganancias de Bitcoin para principiantes,https://www.udemy.com/bitcoin-profits-for-beginners/,61,Business Finance,udemy
572744,Club de Traders de Tendencias: Cómo encontrar y operar con tendencias de rápido movimiento,https://www.udemy.com/how-to-find-and-trade-profitable-fast-moving-trends/,1513,Business Finance,udemy
724062,Fundamentos de los estados financieros,https://www.udemy.com/financial-statements-basics/,1374,Business Finance,udemy
474212,Negociación de acciones de alto rendimiento utilizando técnicas clave de opciones,https://www.udemy.com/high-performance-stock-trading-using-options-trading-techniques/,2103,Business Finance,udemy
771276,Introducción al análisis de estados financieros,https://www.udemy.com/introduction-to-financial-statement-analysis/,1480,Business Finance,udemy
388164,Fundamentos de economía (nivel universitario),https://www.udemy.com/economics-for-accounting-and-finance-professionals/,2516,Business Finance,udemy
133536,Inversión en el mercado de valores para principiantes,https://www.udemy.com/the-beginners-guide-to-the-stock-market/,50855,Business Finance,udemy
655300,Contabilidad para principiantes: aprenda los conceptos básicos en menos de una hora,https://www.udemy.com/accounting-for-beginners-how-to-do-accounting-super-easily/,1971,Business Finance,udemy
949504,Trading de opciones straddle: ganancias en cualquier dirección del mercado,https://www.udemy.com/straddle-options-trading-profit-in-any-market-direction/,837,Business Finance,udemy
265960,Fundamentos del trading de Forex,https://www.udemy.com/fundamentals-of-forex-trading/,17160,Business Finance,udemy
680044,"Opciones binarias: Estrategias de trading, 90% de precisión y señales",https://www.udemy.com/learn-trading-binary-options-from-scratch-and-3-strategies/,1723,Business Finance,udemy
923616,Inversión en sitios web 101: compra y venta de negocios en línea,https://www.udemy.com/cash-flow-website-investing-buy-sell-online-businesses-digital-assets/,6811,Business Finance,udemy
741898,Descripción general automatizada de contabilidad práctica y contabilidad,https://www.udemy.com/practical-accounts-bookkeeping-automated-overview/,2060,Business Finance,udemy
381330,Cuenta real - Sistema de negociación de ETF - Cómo aprovechar el mercado de valores,https://www.udemy.com/cracked-wall-street-hacked-the-stock-market-top-secret/,2318,Business Finance,udemy
545918,Apalancamiento en el mercado de valores: cómo empezar a operar con opciones de forma inteligente,https://www.udemy.com/stock-market-tips-how-to-successfully-trade-options/,2153,Business Finance,udemy
191854,Fundamentos del mercado de valores,https://www.udemy.com/how-to-invest-in-the-stock-market-beginners/,19339,Business Finance,udemy
471546,Curso intensivo sobre gestión del capital circulante,https://www.udemy.com/crash-course-on-working-capital-management/,3177,Business Finance,udemy
866584,Contabilidad avanzada: un estudio completo para CA/CMA/CFA/CS,https://www.udemy.com/branch-accounts-a-complete-analysis/,1535,Business Finance,udemy
889824,61% de ganancia en 1 mes: ¡Rompe tu paradigma en el trading de Forex!,https://www.udemy.com/61-profit-in-1-month-shattering-your-trading-paradigm/,1027,Business Finance,udemy
1191504,Cómo crear una rutina de Trading,https://www.udemy.com/how-to-create-a-trading-routine/,307,Business Finance,udemy
585752,"Secretos del trading de Forex | Robot MT4 (EA) integrado, sin necesidad de codificación",https://www.udemy.com/forex-trading-robot-forex-trading/,2096,Business Finance,udemy
671578,Curso Forex SOS: Ajustes de trading y estrategia de Forex funcional,https://www.udemy.com/forex-sos-course/,1315,Business Finance,udemy
151668,Introducción al modelado financiero,https://www.udemy.com/financial-modeling-asimplemodel/,29167,Business Finance,udemy
1105344,Aptitud cuantitativa para la banca y exámenes competitivos,https://www.udemy.com/quantitative-aptitude-for-competitive-examinations-part-i/,1056,Business Finance,udemy
44836,Paquete de diferenciales de opciones y diferenciales de crédito,https://www.udemy.com/option-spreads-and-credit-spreads-bundle/,2212,Business Finance,udemy
840300,Licenciatura en Contabilidad I (Examen ECO 02 IGNOU),https://www.udemy.com/accounts-from-incomplete-records/,2946,Business Finance,udemy
1100054,TRADING FOREX - Aprenda de forma rápida y rentable + soporte,https://www.udemy.com/forex-the-only-simple-trading-your-ever-need-bank-trading/,271,Business Finance,udemy
421054,Fundamentos de auditoría (nivel de curso profesional),https://www.udemy.com/basics-of-auditing/,3771,Business Finance,udemy
528784,Enciclopedia de inversión en bolsa: Cómo invertir en acciones,https://www.udemy.com/stockmarket/,3143,Business Finance,udemy
637430,Aprenda los conceptos básicos de la preparación de estados contables.,https://www.udemy.com/basics-of-financial-accounting/,1951,Business Finance,udemy
236080,Ondas de Elliott: Trading en Forex con la teoría de las ondas de Elliott,https://www.udemy.com/forex-trading-with-the-elliot-wave-theory/,4022,Business Finance,udemy
777444,Finanzas corporativas: una breve introducción,https://www.udemy.com/finance-a-brief-introduction-and-basics-finance-101/,11724,Business Finance,udemy
474238,Funciones de Excel para analizar y visualizar datos,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/,2283,Business Finance,udemy
1245244,Elaboración de estados financieros en Excel,https://www.udemy.com/guide-to-building-financial-statements/,1181,Business Finance,udemy
1051570,Precios de Transferencia: Un Análisis Completo,https://www.udemy.com/transfer-pricing-a-complete-analysis/,1852,Business Finance,udemy
262370,Contabilidad: Consiga trabajo sin experiencia laboral,https://www.udemy.com/accounting-get-hired-without-work-experience/,4661,Business Finance,udemy
1188178,Trading de Forex para principiantes: Fundamentos,https://www.udemy.com/complete-forex-trading-for-beginners-in-1-course-basics/,989,Business Finance,udemy
824592,Trucos básicos de contabilidad,https://www.udemy.com/basic-bookkeeping/,5841,Business Finance,udemy
1147458,Curso completo de planificación de trading para acciones y divisas (10 horas),https://www.udemy.com/killer-trading-plan-6-year-old-can-invest-10-hours-stocks-forex-etf/,1087,Business Finance,udemy
1243448,Operaciones de Forex con riesgo fijo mediante el comercio de opciones,https://www.udemy.com/forexoptions/,611,Business Finance,udemy
730414,"Introducción a la banca de inversión, fusiones y adquisiciones, IPO, modelado + libro gratuito",https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,1922,Business Finance,udemy
252396,Cómo elegir las acciones de centavo adecuadas para invertir en 2017,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/,9015,Business Finance,udemy
1198166,Las 10 mejores ideas para operar en el mercado de valores,https://www.udemy.com/top-10-trading-ideas-in-the-equities-market/,661,Business Finance,udemy
920604,Introducción al modelado financiero,https://www.udemy.com/intro-to-financial-modeling/,1077,Business Finance,udemy
215728,Shark Accounting: ¡Construyendo un negocio con cifras!,https://www.udemy.com/shark-accounting/,6050,Business Finance,udemy
722174,Operaciones de Forex ¡REALICE SU PRIMERA OPERACIÓN HOY!,https://www.udemy.com/trade-forex/,3523,Business Finance,udemy
48841,Contabilidad en 60 minutos: una breve introducción,https://www.udemy.com/accounting-in-60-minutes-a-brief-introduction/,56659,Business Finance,udemy
907444,SAP FICO para principiantes: una guía para las cuentas financieras de SAP,https://www.udemy.com/sap-fico-for-sap-beginners/,1444,Business Finance,udemy
317030,Aprenda a duplicar su cuenta de trading de Forex en una sola operación,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/,2900,Business Finance,udemy
891490,"Superpoderes contables: ¡Aprenda contabilidad, comprenda negocios!",https://www.udemy.com/accounting-basics-for-success-in-business-and-in-life/,1437,Business Finance,udemy
1070886,Trading algorítmico con Python: Trading de divisas con Oanda,https://www.udemy.com/python-algo-trading-fx-trading-with-oanda/,453,Business Finance,udemy
812616,Ahorre en sus impuestos,https://www.udemy.com/save-on-your-taxes/,2437,Business Finance,udemy
407984,Conceptos básicos del modelo financiero: Construya un modelo de principio a fin,https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/,5057,Business Finance,udemy
214046,Negociación de opciones para principiantes: la estrategia de opciones de compra cubiertas,https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/,6092,Business Finance,udemy
512400,EFT para el éxito en el trading de opciones sobre acciones y la realización de mejores operaciones,https://www.udemy.com/eft-for-stock-option-trading-success/,4530,Business Finance,udemy
377370,Aprenda a operar en el mercado de valores sin perder sus ganancias,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,6967,Business Finance,udemy
1175694,Obtenga una publicación de reparación de crédito en Amazon y viva la VIDA.,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,727,Business Finance,udemy
945750,Fundamentos de contabilidad,https://www.udemy.com/fundamentals-of-accounting/,1560,Business Finance,udemy
1085580,"RSI, trading de opciones y análisis técnico (paquete de 3 cursos)",https://www.udemy.com/charting-rsi-options-stock-trading-for-beginners-newtechnical-analysis/,1047,Business Finance,udemy
1188410,Fundamentos de los fondos mutuos para los exámenes CA/CMA/CS/CFA,https://www.udemy.com/basics-of-mutual-funds-for-ca-cma-cs-cfa-exams/,1045,Business Finance,udemy
402836,Contabilidad 101: Cómo leer un balance contable,https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/,3050,Business Finance,udemy
588764,Mentalidad para el éxito en el day trading con opciones sobre acciones,https://www.udemy.com/stock-options-day-trading-success-mindset/,2988,Business Finance,udemy
576946,Introducción a la contabilidad y teneduría de libros,https://www.udemy.com/introduction-to-bookkeeping-and-accounting/,2623,Business Finance,udemy
543242,Aprenda a operar con las noticias,https://www.udemy.com/learn-to-trade-the-news/,1924,Business Finance,udemy
502240,"Inversión en valor, impartida por seis superinversores",https://www.udemy.com/investing-stars/,3804,Business Finance,udemy
598266,Trading para todos - El Curso del Inversor Independiente I,https://www.udemy.com/trading-for-everyone-the-independent-investor-course/,4133,Business Finance,udemy
814068,Adquirir: Aprenda del director de adquisiciones de eBay,https://www.udemy.com/entrepreneurship-buy-and-sell-your-startup-or-business/,1420,Business Finance,udemy
1076920,Inversión en bolsa: Contabilidad práctica,https://www.udemy.com/stock-market-investment-practical-accounting/,1120,Business Finance,udemy
1103272,Cómo eliminar el riesgo de las acciones de centavo: Negociación de opciones,https://www.udemy.com/best-penny-stock-options-to-buy-hot-stocks-put-call-stock-options/,668,Business Finance,udemy
441112,Fundamentos de contabilidad en 66 minutos (para principiantes),https://www.udemy.com/accounting-through-visual-presentation/,4086,Business Finance,udemy
1022108,"Contabilidad fiscal: un tema difícil, fácil de entender",https://www.udemy.com/taxaccounting/,1033,Business Finance,udemy
1028030,Análisis de los estados financieros de la empresa,https://www.udemy.com/analysis-of-company-financial-statements/,832,Business Finance,udemy
1018380,Operar en Forex como un banco: paso a paso con ejemplos reales,https://www.udemy.com/forex-trading-like-banks-step-by-step-with-live-examples/,677,Business Finance,udemy
575676,¡Fundamentos de la inversión!,https://www.udemy.com/investment-basics-lets-invest-series/,3125,Business Finance,udemy
1105216,Gestión financiera bancaria: un estudio exhaustivo,https://www.udemy.com/bank-financial-management-a-comprehensive-study/,1081,Business Finance,udemy
936328,Aprenda a operar en Forex y acciones: desde principiantes hasta avanzados,https://www.udemy.com/tradeforex/,1645,Business Finance,udemy
43441,Paquete de maestría en análisis técnico y lectura de gráficos,https://www.udemy.com/master-technical-analysis-and-chart-reading-skills-bundle/,3348,Business Finance,udemy
1103718,"Negociación de opciones de venta desnudas, opciones de compra cubiertas y opciones de compra cubiertas de tipo de interés pobre",https://www.udemy.com/naked-put-options-trade-covered-call-poor-man-covered-call/,939,Business Finance,udemy
584410,La guía definitiva para invertir en dividendos y su crecimiento,https://www.udemy.com/investing-learn-how-to-build-a-dividend-portfolio-step-by-step/,2115,Business Finance,udemy
625568,Gráficos para principiantes 101: Análisis técnico desmitificado,https://www.udemy.com/charting-for-beginners-101/,2230,Business Finance,udemy
297742,Construir un modelo de valoración de DCF,https://www.udemy.com/build-a-dcf-valuation-model/,2053,Business Finance,udemy
24877,Contabilidad financiera introductoria,https://www.udemy.com/introductory-financial-accounting/,1793,Business Finance,udemy
1188742,Introducción a las criptomonedas y blockchain,https://www.udemy.com/introduction-to-cryptocurrencies/,3775,Business Finance,udemy
597716,Estrategia de velas de retroceso para operar: generar pips consistentes,https://www.udemy.com/make-consistent-profit-using-pullback-candlestick-strategy/,521,Business Finance,udemy
415802,Fundamentos de las normas contables (nivel profesional),https://www.udemy.com/basics-of-accounting-standards/,2222,Business Finance,udemy
323950,Utilice el sistema de trading de Forex Magic Multiple Moving Average,https://www.udemy.com/the-magic-multiple-moving-average-forex-trading-system/,1097,Business Finance,udemy
488818,Capacitación de QuickBooks 2015 para principiantes,https://www.udemy.com/free-training-quickbooks-2015/,2506,Business Finance,udemy
610890,PSICOLOGÍA DEL TRADING: Dominio de la mentalidad del trading,https://www.udemy.com/trading-psychology-trading-mindset-mastery/,975,Business Finance,udemy
638980,Comercio de opciones: ¡Cómo ajustar los estrangulamientos delta-neutrales!,https://www.udemy.com/option-trading-selling-strangles/,1398,Business Finance,udemy
599684,Estrategia rentable para operar con opciones binarias,https://www.udemy.com/binaryoptions/,1096,Business Finance,udemy
332848,Estrategia fiscal: planificación financiera para principiantes,https://www.udemy.com/taxsavingstrategy/,1703,Business Finance,udemy
354324,Contabilidad 2 simplificada para usted,https://www.udemy.com/accounting-2-simplified-for-you/,1446,Business Finance,udemy
379682,Modelado de financiación de proyectos (para profesionales),https://www.udemy.com/project-funding-modelling/,2736,Business Finance,udemy
319020,Invertir: Cómo superé constantemente al mercado de valores,https://www.udemy.com/beat-the-stock-market/,2000,Business Finance,udemy
713258,Conceptos básicos de contabilidad: comprenda los fundamentos,https://www.udemy.com/bookkeeping-basics/,853,Business Finance,udemy
537884,Arrendamiento: Un estudio exhaustivo (Nivel de curso profesional),https://www.udemy.com/leasing-a-comprehensive-study/,3094,Business Finance,udemy
919906,Negociación de opciones para obtener rendimientos consistentes: Fundamentos de las opciones,https://www.udemy.com/trading-options-for-income/,4077,Business Finance,udemy
46010,Trading con indicadores híbridos líderes de TechniTrader,https://www.udemy.com/leading-hybrid-indicator-trading/,4117,Business Finance,udemy
777932,Modelado financiero: Construya un modelo de valoración de capital mediante flujo de caja descontado (DCF),https://www.udemy.com/guide-to-do-a-step-by-step-discounted-cash-flow-valuation/,1369,Business Finance,udemy
773934,CryptoArbitrager: Robot de trading de Bitcoin (sin minería),https://www.udemy.com/cryptoarbitrager-trade-bitcoin-vs-litecoin-with-arbitrage-robot/,1224,Business Finance,udemy
221306,La contabilidad es fácil (para principiantes),https://www.udemy.com/fundamentals-of-accountancy/,3870,Business Finance,udemy
830994,Sistema de negociación de opciones semanales no direccionales: ETF y Emini,https://www.udemy.com/etf-stock-options-non-directional-weekly-trading-system/,897,Business Finance,udemy
